@relation 'cleaned_summer_products-weka.filters.unsupervised.attribute.Remove-V-R3,25,6,9,7-8,10-11,22,5,16,23,17,14,24,4,2,13,12,20-21,19,15,18,1,26'

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_color {white,green,leopardprint,black,yellow,navyblue,blue,beige,grey,lightblue,orange,red,Black,armygreen,pink,khaki,'red & blue','blue & pink',RED,'white & green',winered,'black & green',purple,whitefloral,floral,fluorescentgreen,'orange & camouflage',lightyellow,coolblack,multicolor,camouflage,lightpink,'pink & black',silver,'Army green',lightgreen,mintgreen,'pink & grey',gray,coffee,rose,'light green',leopard,'black & white',orange-red,dustypink,White,star,'white & black',apricot,skyblue,burgundy,claret,'pink & white',rosered,tan,'navy blue','wine red',lightred,Pink,coralred,brown,lakeblue,darkblue,camel,'pink & blue',nude,Blue,lightpurple,army,'black & stripe','Rose red',greysnakeskinprint,denimblue,applegreen,offwhite,lightgray,navy,'gray & white','brown & yellow','winered & yellow','army green',whitestripe,rainbow,lightgrey,watermelonred,prussianblue,'navyblue & white','white & red',wine,ivory,'black & yellow',jasper,lightkhaki,offblack,violet,'black & blue',blackwhite,darkgreen,rosegold,gold}
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute revenue numeric
@attribute sales_level {Low,High,Medium}

@data
16,16,100,0,3.82,50,26,7,7,2,8,0,0,0,0,white,50,5,0,25,50,7676,4.039474,0,1600,Low
14,51,100,0,3.75,36,18,5,4,4,5,0,0,0,0,black,50,4,0,42,50,16885,3.897898,0,1400,Low
3,7,100,1,3.67,6,2,2,0,2,0,0,0,0,0,grey,5,1,0,19,50,1284,3.975078,0,300,Low
5.82,58,1000,1,3.93,623,295,147,81,44,56,0,0,0,0,orange,50,2,0,61,50,1663,4.071557,0,5820,Medium
11,17,100,0,4.67,3,2,1,0,0,0,0,0,0,0,red,50,2,0,14,50,1279,3.707584,0,1100,Low
11,10,5000,1,3.87,901,400,210,144,64,83,0,0,0,0,green,50,2,0,35,50,12441,3.924685,0,55000,High
1.86,2,1000,1,3.78,36,20,2,5,4,5,0,0,0,0,black,50,1,0,42,50,45524,3.972937,1,1860,Medium
8,33,50,1,5,0,79,31.5,24,11,20,0,0,0,0,khaki,50,2,0,41,50,9395,4.110059,0,400,Low
3.71,5,10,0,5,1,1,0,0,0,0,0,0,0,0,black,15,1,0,135,50,60,4.2,0,37.1,Low
11,28,100,1,3.93,107,48,25,20,7,7,0,0,0,0,black,2,3,0,44,50,435,4.186207,0,1100,Low
5,5,1000,1,4.13,103,59,18,14,4,8,0,0,0,0,winered,50,2,0,48,50,32168,3.884544,0,5000,Medium
11,13,100,0,3.87,46,22,9,8,1,6,0,0,0,0,navyblue,50,2,0,41,50,27964,3.948613,0,1100,Low
13,43,1000,0,4.31,65,44,7,8,2,4,1,0,1,0,green,50,3,0,40,50,6256,4.101183,0,13000,Medium
8,11,10000,1,4.28,3345,2045,648,354,127,171,1,0,1,0,black,50,3,0,36,50,20169,4.258516,0,80000,High
13,11,10000,0,3.9,1184,572,222,192,99,99,0,0,0,0,purple,50,3,0,52,50,9981,4.308386,0,130000,High
8,7,100,0,3.44,63,23,14,8,4,14,0,0,0,0,white,50,2,0,40,50,5595,3.772654,0,800,Low
2.81,33,50,0,3.64,14,5,2,5,1,1,0,0,0,0,purple,1,1,0,43,50,42919,4.105967,0,140.5,Low
2,26,10000,1,4.36,2942,1898,509,334,101,100,1,0,1,0,black,50,1,0,118,50,21012,4.189844,1,20000,High
5.84,5,100,0,4.04,24,12,7,2,0,3,0,0,0,0,green,2,1,0,25,50,9470,3.956811,0,584,Low
16,14,50,0,4,2,1,0,1,0,0,0,0,0,0,black,50,4,0,34,50,3063,4.434215,0,800,Low
6,38,5000,1,3.82,1442,645,296,247,105,149,0,0,0,0,pink,50,2,0,9,50,6476,4.157659,0,30000,High
2.66,9,100,0,5,1,1,0,0,0,0,0,0,0,0,black,50,1,0,63,50,54773,4.43777,0,266,Low
16,33,100,1,4.15,61,34,13,7,3,4,0,0,0,0,black,50,5,0,33,50,2435,3.996715,0,1600,Low
8,14,1000,0,3.98,217,122,29,30,12,24,0,0,0,0,blue,28,3,0,25,50,7676,4.039474,0,8000,Medium
5.8,43,12350,1,3.47,2407,917,426,392,226,446,1,1,0,0,armygreen,50,2,0,35,50,21210,3.962376,0,71630,High
7,6,100,0,4.09,57,27,17,7,3,3,0,0,0,0,black,50,2,0,139,50,3038,4.34266,0,700,Low
12,11,1000,1,3.64,50,19,9,13,3,6,0,0,0,0,red,23,3,0,31,50,3762,3.797448,0,12000,Medium
2.89,7,50,0,5,1,1,0,0,0,0,0,0,0,0,green,1,1,0,37,50,30,3.733333,0,144.5,Low
8,56,50,1,4.67,6,4,2,0,0,0,0,0,0,0,white,3,2,0,19,50,47,3.87234,0,400,Low
9,8,100,0,3.71,51,27,5,7,1,11,0,0,0,0,grey,50,3,0,21,50,5939,4.070214,1,900,Low
5.67,6,1000,0,3.51,245,87,51,45,23,39,0,0,0,0,white,50,2,0,43,50,6246,4.027698,0,5670,Medium
6,13,1000,0,3.26,255,87,36,44,32,56,0,0,0,0,wine,50,2,0,43,50,3161,4.181588,0,6000,Medium
11,85,100,0,3.58,19,8,3,4,0,4,0,0,0,0,darkblue,50,2,0,40,50,26833,4.235382,0,1100,Low
8,7,10000,0,4.14,2182,1209,449,277,115,132,0,0,0,0,'pink & grey',50,2,0,31,50,10258,4.243712,1,80000,High
7,31,8,0,5,0,79,31.5,24,11,20,0,0,0,0,blue,10,2,0,43,50,53225,3.949159,0,56,Low
14,85,100,0,4.23,61,36,11,8,4,2,1,0,1,0,blue,50,4,0,41,50,12913,3.981337,1,1400,Low
14,12,1000,1,4.04,475,276,64,62,25,48,0,0,0,0,yellow,50,4,0,43,50,10264,4.00721,1,14000,Medium
8,7,10000,0,4.13,2396,1260,582,298,116,140,0,0,0,0,black,50,2,0,36,50,6329,4.162901,0,80000,High
2,2,100,1,4.15,34,17,8,7,1,1,0,0,0,0,white,50,1,0,48,50,620,4.220968,0,200,Low
8,30,1000,1,3.09,65,21,6,12,10,16,0,0,0,0,armygreen,1,3,0,40,50,2867,4.079874,0,8000,Medium
2,25,100,1,3.9,58,31,11,3,5,8,0,0,0,0,green,4,1,0,37,50,167,3.610778,0,200,Low
9,8,1000,1,3.03,124,32,20,26,12,34,0,0,0,0,yellow,50,3,0,41,50,6715,4.057185,1,9000,Medium
9,8,12350,1,4.14,5232,2943,1022,662,258,347,0,0,0,0,purple,10,3,0,38,50,8776,4.153031,0,111150,High
4,4,1000,0,3.51,550,215,99,86,53,97,0,0,0,0,green,50,1,0,32,50,13884,4.222846,0,4000,Medium
11,22,1000,1,3.66,129,59,20,18,11,21,0,0,0,0,white,50,2,0,35,50,2078,3.768046,0,11000,Medium
4,4,100,0,4.13,24,13,6,2,1,2,0,0,0,0,black,50,1,0,127,50,4572,3.937227,0,400,Low
4.9,5,100,0,3.96,25,13,5,3,1,3,0,0,0,0,pink,1,1,0,26,50,32858,3.885538,0,490,Low
9,8,1000,0,3.85,183,88,34,28,11,22,0,0,0,0,white,50,3,0,55,50,7076,3.968061,0,9000,Medium
12,43,100,1,3.65,26,12,5,1,4,4,0,0,0,0,darkblue,50,3,0,52,50,425,4.110588,0,1200,Low
7,8,1000,1,3.73,237,111,38,36,17,35,0,0,0,0,pink,6,2,0,38,50,67171,4.102321,0,7000,Medium
12,110,12350,1,4.04,2748,1530,500,295,145,278,0,0,0,0,khaki,50,3,0,41,50,8191,4.190209,0,148200,High
5.88,9,12350,0,4.07,6450,3383,1430,836,335,466,0,0,0,0,ivory,50,2,0,55,50,12304,4.319002,0,72618,High
15,102,1000,0,4.23,483,279,105,51,27,21,0,0,0,0,green,2,4,0,40,50,26833,4.235382,0,15000,Medium
8,75,12350,0,4.39,5254,3360,1065,500,159,170,0,0,0,0,'black & yellow',50,2,0,36,50,6719,4.447537,0,98800,High
9,8,10000,0,4.2,2749,1578,562,339,112,158,1,0,1,0,purple,50,3,0,43,50,36361,3.96752,0,90000,High
9,8,50,0,3,2,1,0,0,0,1,0,0,0,0,brown,50,3,0,38,50,62,3.774194,0,450,Low
8,9,100,0,3.38,94,34,13,19,11,17,0,0,0,0,winered,50,2,0,41,50,4955,4.005247,0,800,Low
7,7,10,1,5,0,79,31.5,24,11,20,0,0,0,0,white,50,2,0,22,50,193,4.062176,0,70,Low
6,6,100,0,3.3,102,35,18,15,11,23,0,0,0,0,red,50,2,0,31,50,5841,4.217771,0,600,Low
4.7,19,100,0,3.87,15,7,3,3,0,2,0,0,0,0,black,43,1,0,41,50,14327,4.192085,0,470,Low
6,7,1000,0,3.67,258,108,58,34,16,42,0,0,0,0,beige,3,2,0,40,50,2685,3.950093,0,6000,Medium
4.93,6,100,0,3.77,47,22,7,8,5,5,0,0,0,0,red,1,1,0,41,50,17752,3.899673,0,493,Low
3,3,1000,0,3.94,426,213,88,54,29,42,0,0,0,0,gray,50,1,0,32,50,43676,4.283611,0,3000,Medium
8,17,5000,1,3.94,787,394,156,104,60,73,0,0,0,0,black,50,2,0,43,50,2700,4.046296,0,40000,High
2,2,5000,1,3.87,320,154,65,44,20,37,0,0,0,0,black,1,1,0,20,50,1029,3.965986,0,10000,High
8,47,10000,0,4.14,2360,1316,487,286,116,155,0,0,0,0,winered,50,2,0,45,50,139788,4.166509,0,80000,High
14,12,10000,1,3.65,3574,1464,713,586,309,502,0,0,0,0,black,50,4,0,32,50,16064,4.223792,0,140000,High
8,7,5000,0,4.23,870,530,163,82,39,56,0,0,0,0,multicolor,50,2,0,21,50,2380,4.251261,0,40000,High
5.67,19,12350,0,3.53,18393,6769,3404,3658,2003,2559,0,0,0,0,grey,50,1,0,37,50,19248,3.889131,0,70024.5,High
14,84,5000,0,4.22,686,388,165,69,23,41,0,0,0,0,grey,50,3,0,40,50,32386,4.260792,0,70000,High
7,43,1000,1,3.36,130,54,14,20,9,33,0,0,0,0,pink,3,2,0,42,50,6731,3.984995,0,7000,Medium
11,26,100,1,5,1,1,0,0,0,0,0,0,0,0,black,15,3,0,80,50,8685,4.140702,0,1100,Low
6,7,100,0,3.31,36,11,6,9,3,7,0,0,0,0,armygreen,1,2,0,40,50,4856,4.167628,0,600,Low
12,17,1000,0,3.36,230,75,41,48,23,43,0,0,0,0,pink,50,3,0,34,50,1837,4.160588,0,12000,Medium
16,14,100,1,3.28,18,7,2,3,1,5,0,0,0,0,black,50,5,0,81,50,901,3.982242,1,1600,Low
13,68,100,1,3.48,121,50,18,19,8,26,0,0,0,0,black,12,3,0,40,50,18079,4.194922,0,1300,Low
11,38,5000,0,3.91,1433,699,283,211,102,138,0,0,0,0,white,50,2,0,63,50,30225,4.267891,0,55000,High
3.71,6,1000,1,3.45,181,69,29,33,14,36,0,0,0,0,yellow,3,1,0,42,50,9651,4.079163,0,3710,Medium
6,9,1000,0,3.8,245,118,44,33,15,35,0,0,0,0,grey,1,2,0,40,50,7363,4.106343,0,6000,Medium
6,6,5000,1,3.89,1229,583,258,179,92,117,0,0,0,0,grey,50,2,0,41,50,14676,4.074203,0,30000,High
12,16,5000,0,3.28,701,245,109,103,87,157,0,0,0,0,jasper,50,3,0,20,50,3990,3.897243,0,60000,High
2,2,12350,0,4.01,7575,4182,1317,857,429,790,0,0,0,0,black,50,1,0,51,50,229199,4.165079,0,24700,High
5,5,100,1,5,0,79,31.5,24,11,20,0,0,0,0,green,4,1,0,35,50,1172,4.122867,0,500,Low
5,5,5000,0,3.3,1013,326,170,193,125,199,0,0,0,0,lightkhaki,50,2,0,32,50,13510,4.297335,1,25000,High
4.66,11,12350,1,4.01,10122,5274,1869,1519,684,776,0,0,0,0,purple,1,1,0,44,50,203805,4.216477,0,57551,High
8,22,100,1,4,17,9,4,0,3,1,0,0,0,0,blue,50,2,0,43,50,65189,4.04964,0,800,Low
9,9,100,1,5,0,79,31.5,24,11,20,0,0,0,0,white,50,3,0,44,50,246312,4.203725,0,900,Low
8,9,1000,1,3.95,63,32,12,10,2,7,0,0,0,0,black,50,3,0,41,50,36913,3.949422,1,8000,Medium
16,14,10,1,5,0,79,31.5,24,11,20,0,0,0,0,black,2,4,0,40,50,1442,4.466019,0,160,Low
5,5,1000,1,4.1,166,95,28,21,9,13,1,0,1,0,white,1,2,0,42,50,13909,4.356819,0,5000,Medium
6,6,10000,1,4,1244,648,233,180,76,107,0,0,0,0,'black & white',47,2,0,35,50,12974,3.965701,0,60000,High
18,59,10,0,2.67,6,1,0,3,0,2,0,0,0,0,pink,50,5,0,34,50,2038,4.501472,0,180,Low
8,7,12350,1,3.8,9330,4150,1941,1495,731,1013,0,0,0,0,black,49,2,0,38,50,70773,4.03832,0,98800,High
5,25,10000,1,4.19,494,300,80,52,34,28,0,0,0,0,white,35,2,0,43,50,4524,3.865385,0,50000,High
5,10,100,0,4.08,12,7,2,1,1,1,0,0,0,0,wine,1,2,0,40,50,4150,4.252289,0,500,Low
18.785,168,100,1,4.15,20,9,8,1,1,1,0,0,0,0,black,50,7,0,17,50,131,3.854962,0,1878.5,Low
6,6,100,0,3.83,18,9,3,2,2,2,0,0,0,0,'black & yellow',3,2,0,23,50,116,3.775862,0,600,Low
5.78,9,100,1,3.71,28,15,3,2,3,5,0,0,0,0,black,14,2,0,43,50,33855,3.917353,0,578,Low
5,7,12350,1,4.13,2409,1337,495,296,117,164,0,0,0,0,winered,13,2,0,28,50,88193,4.080891,1,61750,High
5.73,5,100,0,3.86,7,5,0,0,0,2,0,0,0,0,white,50,2,0,42,50,885,4.155932,1,573,Low
3.83,4,10000,0,3.64,1773,768,309,275,140,281,0,0,0,0,orange,50,1,0,48,50,32168,3.884544,0,38300,High
7,6,100,0,3.69,71,31,12,11,9,8,0,0,0,0,navyblue,50,2,0,36,50,12134,3.866903,0,700,Low
6,6,10,0,4.75,4,3,1,0,0,0,0,0,0,0,green,5,2,0,25,50,5123,3.958618,0,60,Low
2.65,3,12350,0,3.4,3443,1232,593,622,327,669,0,0,0,0,orange,50,1,0,31,50,68022,4.320587,1,32727.5,High
3.71,4,100,1,3.44,16,8,1,2,0,5,0,0,0,0,purple,1,1,0,23,50,12309,4.04517,1,371,Low
13,26,100,0,3.78,37,17,8,5,1,6,0,0,0,0,beige,50,3,0,41,50,1022,3.863992,0,1300,Low
12,11,1000,0,3.59,181,69,42,27,13,30,0,0,0,0,black,50,3,0,54,50,4924,3.819659,0,12000,Medium
13,252,12350,0,3.91,12041,5723,2701,1656,751,1210,0,0,0,0,black,50,3,0,35,50,45964,4.097119,1,160550,High
12,168,5000,0,4.09,529,288,113,60,26,42,0,0,0,0,black,50,3,0,52,50,73595,4.385692,1,60000,High
5.69,17,5000,0,4.31,922,568,183,105,24,42,0,0,0,0,white,50,2,0,43,50,9465,4.138405,0,28450,High
6,8,10000,1,3.79,1010,477,180,152,70,131,0,0,0,0,purple,50,2,0,6,50,10665,4.073793,0,60000,High
11,10,1000,1,4.1,413,238,75,43,19,38,1,1,0,0,red,50,3,0,29,50,17922,4.380203,0,11000,Medium
5,5,100,0,3.75,20,9,3,3,4,1,0,0,0,0,pink,50,2,0,50,50,3053,3.8585,0,500,Low
11,10,5000,0,3.56,402,168,69,56,37,72,0,0,0,0,black,50,3,0,41,50,20037,3.880072,0,55000,High
5.65,10,100,1,2.86,7,1,1,2,2,1,0,0,0,0,black,1,1,0,41,50,17752,3.899673,0,565,Low
5.85,5,10000,0,3.55,1004,402,172,168,96,166,0,0,0,0,black,50,2,0,20,50,7314,3.938201,0,58500,High
8,85,100,0,4.11,19,12,0,5,1,1,0,0,0,0,blue,10,3,0,42,50,14664,4.231929,0,800,Low
6,6,5000,1,4.13,616,341,125,74,39,37,0,0,0,0,navyblue,1,2,0,18,50,15436,4.040555,0,30000,High
11,10,100,0,3.96,115,59,21,15,11,9,0,0,0,0,'white & green',50,3,0,14,50,5175,3.870918,0,1100,Low
14,26,5000,0,4.12,437,251,80,47,24,35,0,0,0,0,white,50,3,0,43,50,4220,4.109953,0,70000,High
18,76,100,0,3.56,120,47,24,19,9,21,0,0,0,0,green,9,5,0,41,38,8950,4.274302,0,1800,Low
5,22,1000,0,3.32,395,146,64,53,36,96,0,0,0,0,pink,50,1,0,39,50,3809,3.58283,0,5000,Medium
8,65,5000,0,4.14,1366,752,300,156,76,82,0,0,0,0,black,50,2,0,93,50,20824,4.063725,0,40000,High
16,14,50,0,3.72,18,8,5,0,2,3,0,0,0,0,offblack,2,5,0,37,2,5508,4.322985,0,800,Low
5.74,5,5000,0,3.9,1179,617,169,177,88,128,0,0,0,0,green,6,2,0,20,50,11854,4.094905,0,28700,High
8,7,10000,0,3.71,2747,1253,470,390,233,401,0,0,0,0,blue,50,3,0,43,50,65189,4.04964,0,80000,High
8,7,12350,0,3.63,2058,902,319,324,191,322,0,0,0,0,black,50,3,0,43,50,65189,4.04964,0,98800,High
3,14,100,0,3.9,51,25,11,6,3,6,0,0,0,0,grey,50,1,0,41,50,9395,4.110059,0,300,Low
2,6,1000,0,3.32,121,41,23,19,10,28,0,0,0,0,red,1,1,0,36,50,543,4.119705,0,2000,Medium
11,10,5000,0,4.03,756,387,163,104,46,56,0,0,0,0,'white & green',50,2,0,14,50,8821,3.87201,0,55000,High
9,9,1000,0,4.2,300,188,51,20,15,26,0,0,0,0,red,30,3,0,40,50,82219,3.590083,1,9000,Medium
5,5,1000,1,2.98,102,33,13,10,11,35,0,0,0,0,pink,2,2,0,20,50,10320,3.904942,1,5000,Medium
6,6,1000,1,3.98,330,160,76,44,26,24,1,1,0,0,black,50,2,0,26,50,1428,4.351541,0,6000,Medium
13,11,1000,0,4.14,582,313,139,66,28,36,0,0,0,0,black,50,3,0,36,50,6329,4.162901,0,13000,Medium
11,10,1000,0,3.97,212,109,42,28,11,22,0,0,0,0,red,50,3,0,21,50,543,3.93186,0,11000,Medium
9,8,1000,1,4.24,192,120,32,19,9,12,2,1,1,0,violet,50,3,0,28,50,794,4.298489,0,9000,Medium
12,11,100,0,3.6,30,14,3,5,3,5,0,0,0,0,black,50,3,0,38,50,105015,3.789601,0,1200,Low
5.75,25,1000,0,3.67,117,55,19,14,7,22,0,0,0,0,yellow,50,2,0,25,50,706,4.209632,0,5750,Medium
11,102,1000,1,4.15,674,366,161,69,35,43,0,0,0,0,black,33,3,0,41,50,8191,4.190209,0,11000,Medium
11,47,100,0,4.39,23,14,7,0,1,1,0,0,0,0,armygreen,50,3,0,40,50,7197,4.360984,0,1100,Low
7,6,100,0,3.83,18,10,2,2,1,3,0,0,0,0,black,1,2,0,26,50,75,3.826667,0,700,Low
2.9,3,100,1,3.89,19,9,5,1,2,2,0,0,0,0,black,6,1,0,139,50,163,4.190184,0,290,Low
8,9,10000,0,3.95,903,475,148,135,50,95,0,0,0,0,winered,11,2,0,39,50,24564,3.92888,0,80000,High
8,7,100,0,4.2,10,4,5,0,1,0,0,0,0,0,'white & green',4,3,0,20,50,88,3.931818,0,800,Low
5.86,59,1000,1,4.06,223,120,44,29,13,17,0,0,0,0,pink,6,1,0,41,50,18877,4.079886,0,5860,Medium
13,68,5000,0,3.79,1095,488,228,168,87,124,0,0,0,0,black,50,3,0,66,50,24306,4.236691,0,65000,High
8,7,100,0,4.04,139,72,31,17,8,11,0,0,0,0,purple,1,2,0,37,50,12745,4.277991,0,800,Low
14,102,1000,0,4.18,197,104,52,26,2,13,1,0,1,0,yellow,50,4,0,40,50,17856,4.173723,0,14000,Medium
7,23,10000,0,3.98,2159,1125,374,324,170,166,0,0,0,0,black,50,2,0,40,50,213709,4.2939,0,70000,High
11,10,10000,1,3.86,2102,981,445,301,141,234,0,0,0,0,multicolor,50,2,0,39,50,14284,4.025623,0,110000,High
9,31,1000,1,3.92,317,151,72,45,17,32,0,0,0,0,red,50,3,0,34,50,8043,4.165983,0,9000,Medium
8,7,100,0,4.39,23,15,4,3,0,1,0,0,0,0,blue,4,2,0,20,50,107,3.897196,0,800,Low
11,84,100,0,3.65,31,12,4,8,6,1,0,0,0,0,black,50,2,0,34,50,5311,4.034645,0,1100,Low
15,13,50,1,4.4,10,5,4,1,0,0,0,0,0,0,green,2,4,0,36,50,34,3.676471,0,750,Low
16,14,100,1,3.44,27,13,2,2,4,6,0,0,0,0,black,50,4,0,35,50,572,3.367133,0,1600,Low
5,5,5000,1,2.94,667,175,90,127,70,205,0,0,0,0,white,50,2,0,25,50,8740,4.23032,0,25000,High
13,85,100,0,4.11,47,29,6,4,4,4,0,0,0,0,brown,50,3,0,40,50,9078,3.878167,0,1300,Low
18.785,17,100,1,3.2,60,22,7,9,5,17,0,0,0,0,green,50,6,0,36,50,64,3.25,0,1878.5,Low
9,14,12350,1,3.31,3344,1162,542,559,339,742,0,0,0,0,white,50,3,0,33,50,25356,3.902548,0,111150,High
14,12,1000,0,4.26,429,262,81,46,14,26,1,0,1,0,multicolor,50,3,0,22,50,1178,4.22326,0,14000,Medium
6,17,6,0,5,0,79,31.5,24,11,20,0,0,0,0,white,10,2,0,43,50,65189,4.04964,0,36,Low
7,6,100,0,2.75,4,1,1,0,0,2,0,0,0,0,yellow,9,2,0,24,50,10474,3.908535,0,700,Low
11,10,5000,0,3.91,487,244,90,67,36,50,0,0,0,0,green,50,2,0,52,50,5042,4.146569,0,55000,High
5.67,5,12350,0,3.63,7242,2867,1406,1330,695,944,0,0,0,0,white,50,1,0,40,50,839882,4.10376,0,70024.5,High
6,7,100,1,4.31,13,8,3,1,0,1,0,0,0,0,black,4,2,0,41,50,25222,4.001546,0,600,Low
12,102,100,1,4.11,75,39,19,8,4,5,0,0,0,0,navy,50,3,0,40,50,7740,4.227261,1,1200,Low
11,59,100,1,3.61,28,12,5,4,2,5,0,0,0,0,black,50,3,0,40,50,14291,4.184732,0,1100,Low
12,17,50,0,4.17,18,9,5,3,0,1,0,0,0,0,white,50,3,0,37,50,71919,4.385295,0,600,Low
11,10,1000,1,3.58,483,199,83,79,44,78,0,0,0,0,navyblue,19,3,0,38,50,6364,4.132464,0,11000,Medium
8,7,1000,0,3.76,843,392,144,134,62,111,1,1,0,0,black,50,3,0,37,50,25752,4.256873,0,8000,Medium
5,24,100,0,3.7,10,4,2,2,1,1,0,0,0,0,green,4,1,0,42,50,35262,3.939482,0,500,Low
4,4,100,1,4.5,2,1,1,0,0,0,0,0,0,0,pink,1,1,0,20,50,2707,4.189139,0,400,Low
11,43,10000,0,3.28,2521,723,505,513,315,465,0,0,0,0,black,50,3,0,35,50,15502,4.115275,0,110000,High
12,11,50,0,4.24,17,9,6,0,1,1,0,0,0,0,'pink & black',50,3,0,36,50,2647,3.839819,0,600,Low
11,17,5000,0,3.26,692,217,125,128,68,154,0,0,0,0,red,50,3,0,37,50,4830,3.843064,0,55000,High
7,7,10000,0,3.85,1193,550,257,171,86,129,0,0,0,0,'black & blue',50,2,0,31,50,17816,4.179445,1,70000,High
8,11,100,0,3.87,91,40,24,13,3,11,0,0,0,0,red,43,3,0,25,50,11557,4.040062,0,800,Low
1.88,25,100,1,4.46,26,19,4,1,0,2,1,0,1,0,white,41,1,0,43,50,1373,4.007283,0,188,Low
11,10,1000,0,4.32,269,169,53,25,8,14,1,0,1,0,black,50,2,0,54,50,4811,4.194554,0,11000,Medium
9,135,100,0,3.55,33,10,10,5,4,4,0,0,0,0,white,50,3,0,39,50,9940,4.048994,0,900,Low
3.88,5,10000,0,3.66,585,246,105,107,43,84,0,0,0,0,red,50,1,0,41,50,35358,4.018157,1,38800,High
2,2,10,0,4.8,5,4,1,0,0,0,0,0,0,0,white,2,1,0,35,50,42,3.666667,0,20,Low
12,13,1000,0,4.25,215,136,32,23,13,11,0,0,0,0,pink,50,3,0,40,50,15076,4.084969,0,12000,Medium
1.66,2,100,1,3.75,20,8,5,4,0,3,0,0,0,0,purple,2,1,0,26,50,247,3.94332,0,166,Low
7,6,1000,0,3.27,601,208,94,91,66,142,0,0,0,0,white,10,2,0,9,50,16757,3.965388,0,7000,Medium
9,8,1000,1,4.03,248,127,59,26,15,21,0,0,0,0,blue,2,3,0,45,50,1722,3.906504,0,9000,Medium
8,7,1000,1,3.69,294,128,57,44,20,45,0,0,0,0,white,50,2,0,36,50,821,3.766139,0,8000,Medium
14,107,1000,1,4.38,425,299,54,31,17,24,1,0,1,0,white,50,4,0,10,50,27175,3.966035,0,14000,Medium
8,13,1000,0,4.39,574,370,115,50,21,18,1,0,1,0,grey,50,3,0,52,50,5042,4.146569,0,8000,Medium
11,43,10000,1,3.98,397,219,63,46,25,44,0,0,0,0,darkblue,50,2,0,43,50,29615,3.928009,0,110000,High
18.785,17,100,1,4.33,61,39,12,5,1,4,0,0,0,0,beige,50,6,0,38,50,487,4.234086,0,1878.5,Low
8,8,10000,1,3.61,2187,843,484,350,182,328,0,0,0,0,navyblue,20,2,0,38,50,70773,4.03832,0,80000,High
11,10,1000,1,3.69,113,55,16,14,8,20,0,0,0,0,pink,10,3,0,20,50,1403,3.895937,0,11000,Medium
12,93,1000,1,4.1,534,280,128,63,28,35,0,0,0,0,black,50,3,0,40,50,15540,4.241313,0,12000,Medium
8,7,100,1,3.37,19,9,2,1,1,6,0,0,0,0,blue,50,3,0,41,50,36033,3.965337,1,800,Low
8,59,100,1,4.05,114,55,30,16,6,7,0,0,0,0,yellow,40,3,0,18,50,231,3.766234,0,800,Low
5,9,100,0,4.08,13,5,5,2,1,0,0,0,0,0,black,20,2,0,43,50,26018,3.891421,0,500,Low
5,48,100,1,4.07,30,15,5,8,1,1,0,0,0,0,green,50,2,0,45,50,43876,4.089776,0,500,Low
13,34,100,0,3.74,54,23,14,5,4,8,0,0,0,0,yellow,50,3,0,41,50,4080,3.98799,0,1300,Low
2,7,5000,0,3.91,239,118,42,38,22,19,0,0,0,0,black,50,1,0,40,50,591,4.099831,0,10000,High
8,48,100,1,4.01,79,47,11,7,3,11,0,0,0,0,khaki,1,3,0,17,50,131,3.854962,0,800,Low
5.86,5,100,1,4.55,76,57,9,7,1,2,0,0,0,0,black,1,2,0,23,50,96,4.364583,0,586,Low
7,34,5000,0,3.81,192,104,20,29,6,33,0,0,0,0,black,6,2,0,43,50,15348,4.013813,0,35000,High
8,252,1000,1,3.88,161,79,23,34,10,15,0,0,0,0,black,14,3,0,41,50,14780,3.950812,0,8000,Medium
12,11,1000,0,3.7,647,271,139,101,44,92,0,0,0,0,blackwhite,50,3,0,24,50,17471,3.952836,0,12000,Medium
2,4,100,1,3.1,30,8,7,3,4,8,0,0,0,0,pink,1,1,0,40,50,71,3.422535,0,200,Low
11,83,1000,0,3.63,118,48,17,27,13,13,0,0,0,0,black,50,3,0,42,50,626,3.702875,0,11000,Medium
8,7,10000,1,4.14,2604,1428,555,340,122,159,0,0,0,0,black,50,2,0,42,50,13399,4.077095,0,80000,High
16,50,100,0,3.93,46,22,12,4,3,5,0,0,0,0,black,18,5,0,32,50,19632,4.310666,0,1600,Low
9,8,5000,1,4.41,1153,735,250,107,23,38,1,0,1,0,lightyellow,20,3,0,36,50,55499,4.138885,0,45000,High
11,38,5000,0,4.11,377,236,46,33,23,39,0,0,0,0,yellow,2,2,0,28,50,602,4.171096,0,55000,High
8,7,5000,1,3.71,346,148,68,53,34,43,0,0,0,0,pink,50,3,0,50,50,3053,3.8585,0,40000,High
